Project Full Code,Activity Name,Quantity,Input Type,Section,Drilled Meters
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,12,Actual,,
P422,P422 ‣ Secant Pile ‣ 0,8,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P366,P366 ‣ Soldier Pile (H. Beams) ‣ 0,10,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,8,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,9,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,6,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,10,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P411,P411 ‣ Capping Beam ‣ 0,40,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,2,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,7,Actual,,
P422,P422 ‣ Secant Pile ‣ 0,7,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,9,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,9,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,4,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,9,Actual,,
P366,P366 ‣ Secant Pile ‣ 0,6,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P405,P405 ‣ Supply & Installation of Concrete Panels ‣ 0,20,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,2,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,10,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P367,P367 ‣ Excavation & Cart Away ‣ 0,210,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,5,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,6,Actual,,
P433,P433 ‣ Dynamic Test ‣ 0,2,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P433,P433 ‣ Dynamic Test ‣ 0,8,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,8,Actual,,
P366,P366 ‣ Secant Pile ‣ 0,6,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,2,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,5,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P342,P342 ‣ Caliper Logging Test ‣ 1,9,Actual,,
P367,P367 ‣ Excavation & Cart Away ‣ 0,210,Actual,,
P370,P370 ‣ Soldier Pile (H. Beams) ‣ 1,13,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,7,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,11,Actual,,
P433,P433 ‣ Dynamic Test ‣ 0,5,Actual,,
P439,P439 ‣ Stone Column ‣ 0,6,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,8,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P405,P405 ‣ Supply & Installation of Concrete Panels ‣ 0,20,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P367,P367 ‣ Excavation & Cart Away ‣ 0,805,Actual,,
P370,P370 ‣ Soldier Pile (H. Beams) ‣ 1,12,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,8,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,12,Actual,,
P439,P439 ‣ Stone Column ‣ 0,4,Actual,,
P342,P342 ‣ Capping Beam ‣ 1,10,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P367,P367 ‣ Excavation & Cart Away ‣ 0,1085,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,8,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,12,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,8,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,12,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,8,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,3,Actual,,
P367,P367 ‣ Excavation & Cart Away ‣ 0,735,Actual,,
P416-SI,P416-SI ‣ Pre-CPT ‣ 0,3,Actual,,
P422,P422 ‣ Soldier Pile (H. Beams) ‣ 0,18,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,7,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,12,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,10,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,1,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,2,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,6,Actual,,
P422,P422 ‣ Guide Wall ‣ 0,17,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P367,P367 ‣ Excavation & Cart Away ‣ 0,105,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,7,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,10,Actual,,
P367,P367 ‣ Secant Pile ‣ 0,10,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,2,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,4,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,5,Actual,,
P422,P422 ‣ Guide Wall ‣ 0,20,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,9,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,12,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,6,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,7,Actual,,
P422,P422 ‣ Guide Wall ‣ 0,20,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,4,Actual,,
P427,P427 ‣ Soldier Pile (H. Beams) ‣ 0,28,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,7,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,10,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,9,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,4,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,6,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,7,Actual,,
P421,P421 ‣ Guide Wall ‣ 2,23,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,3,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,7,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,7,Actual,,
P342,P342 ‣ Post-CPT ‣ 2,1,Actual,,
P433,P433 ‣ C.Piles 1200mm ‣ 1,4,Actual,,
P433,P433 ‣ C.Piles 1000mm ‣ 1,7,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,3,Actual,,
P366,P366 ‣ Guide Wall ‣ 0,12,Actual,,
P367,P367 ‣ Secant Pile ‣ 0,9,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,7,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,8,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,3,Actual,,
P433,P433 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,10,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,10,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,2,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,7,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,3,Actual,,
P427,P427 ‣ Soldier Pile (H. Beams) ‣ 0,29,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,8,Actual,,
P366,P366 ‣ Mobilization ‣ 0,1,Actual,,
P367,P367 ‣ Secant Pile ‣ 0,9,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,11,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,4,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,7,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,8,Actual,,
P439,P439 ‣ Mobilization ‣ 0,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,3,Actual,,
P366,P366 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P427,P427 ‣ Soldier Pile (H. Beams) ‣ 0,29,Actual,,
P439,P439 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,7,Actual,,
P342,P342 ‣ Secant Pile ‣ 1,3,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,4,Actual,,
P367,P367 ‣ Secant Pile ‣ 0,9,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,11,Actual,,
P419,P419 ‣ Secant Pile ‣ 1,4,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,6,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,4,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,6,Actual,,
P342,P342 ‣ Guide Wall ‣ 1,9,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,11,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,7,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,10,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P370,P370 ‣ Capping Beam ‣ 1,3,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,11,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,6,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,9,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,4,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,5,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,6,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,9,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,5,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,8,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,8,Actual,,
P422,P422 ‣ Mobilization ‣ 0,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P426,P426 ‣ Soldier Pile (H. Beams) ‣ 1,15,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,6,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,9,Actual,,
P427,P427 ‣ Mobilization ‣ 0,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,3,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,4,Actual,,
P426,P426 ‣ Soldier Pile (H. Beams) ‣ 1,15,Actual,,
P421,P421 ‣ Guide Wall ‣ 1,23,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,5,Actual,,
P342,P342 ‣ Guide Wall ‣ 1,10,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,8,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,7,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,8,Actual,,
P421,P421 ‣ Guide Wall ‣ 1,37,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P367,P367 ‣ Soldier Pile (H. Beams) ‣ 0,13,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,6,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,7,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,7,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,3,Actual,,
P367,P367 ‣ Soldier Pile (H. Beams) ‣ 0,23,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,6,Actual,,
P367,P367 ‣ Fence /Site Gate ‣ 0,1,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,8,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,7,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P367,P367 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P367,P367 ‣ Signboard ‣ 0,1,Actual,,
P367,P367 ‣ Site Preliminaries ‣ 0,1,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,7,Actual,,
P342,P342 ‣ Guide Wall ‣ 2,11,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,7,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,8,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,4,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,30,Actual,,
P342,P342 ‣ Guide Wall ‣ 1,29,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,6,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,8,Actual,,
P426,P426 ‣ Mobilization ‣ 0,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,6,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,6,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,7,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,3,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,3,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,4,Actual,,
P370,P370 ‣ Secant Pile ‣ 1,8,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,7,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,6,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,8,Actual,,
P421,P421 ‣ Guide Wall ‣ 2,37,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,3,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,2,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,9,Actual,,
P419,P419 ‣ Secant Pile ‣ 2,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,5,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,8,Actual,,
P421,P421 ‣ Guide Wall ‣ 2,20,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,3,Actual,,
P419,P419 ‣ Raking Piles ‣ 2,2,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,8,Actual,,
P421,P421 ‣ Secant Pile ‣ 2,8,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,9,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,2,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,4,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,9,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,3,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,23,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,8,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,2,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,5,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,15,Actual,,
P419,P419 ‣ Guide Wall ‣ 2,25,Actual,,
P421,P421 ‣ Secant Pile ‣ 1,6,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,3,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,24,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,33,Actual,,
P431,P431 ‣ Stone Column ‣ 0,51,Actual,,
P342,P342 ‣ Secant Pile ‣ 2,1,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,5,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,12,Actual,,
P411,P411 ‣ Secant Pile ‣ 0,8,Actual,,
P419,P419 ‣ Guide Wall ‣ 2,25,Actual,,
P421,P421 ‣ Guide Wall ‣ 1,20,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,20,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,3,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,19,Actual,,
P431,P431 ‣ Stone Column ‣ 0,36,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,9,Actual,,
P419,P419 ‣ Guide Wall ‣ 2,25,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,13,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,5,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,9,Actual,,
P431,P431 ‣ Stone Column ‣ 0,19,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,10,Actual,,
P411,P411 ‣ Guide Wall ‣ 0,16,Actual,,
P419,P419 ‣ Guide Wall ‣ 2,27,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,20,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,19,Actual,,
P431,P431 ‣ Stone Column ‣ 0,41,Actual,,
P342,P342 ‣ Guide Wall ‣ 2,13,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,10,Actual,,
P419,P419 ‣ Guide Wall ‣ 1,28,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,25,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,23,Actual,,
P431,P431 ‣ Stone Column ‣ 0,2,Actual,,
P342,P342 ‣ Guide Wall ‣ 2,13,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,10,Actual,,
P419,P419 ‣ Guide Wall ‣ 1,30,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,28,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,4,Actual,,
P403,P403 ‣ PTP Test ‣ 0,1,Actual,,
P419,P419 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P421,P421 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,28,Actual,,
P431,P431 ‣ Stone Column ‣ 0,32,Actual,,
P368,P368 ‣ Capping Beam ‣ 2,7,Actual,,
P374,P374 ‣ Capping Beam ‣ 0,41,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,10,Actual,,
P420,P420 ‣ Capping Beam ‣ 0,21,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 2,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,20,Actual,,
P374,P374 ‣ Excavation & Cart Away ‣ 0,1,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,29,Actual,,
P430,P430 ‣ Stone Column ‣ 1,21,Actual,,
P431,P431 ‣ Stone Column ‣ 0,30,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,3,Actual,,
P370,P370 ‣ Guide Wall ‣ 1,33,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,10,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,20,Actual,,
P369,P369 ‣ Anchoring ‣ 0,13,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,2,Actual,,
P424,P424 ‣ Soldier Pile (H. Beams) ‣ 1,1,Actual,,
P430,P430 ‣ Stone Column ‣ 1,76,Actual,,
P431,P431 ‣ Stone Column ‣ 0,15,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,3,Actual,,
P369,P369 ‣ Deep Well Installation ‣ 0,3,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,11,Actual,,
P411,P411 ‣ Guide Wall ‣ 0,64,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,20,Actual,,
P369,P369 ‣ Anchoring ‣ 0,13,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,6,Actual,,
P430,P430 ‣ Stone Column ‣ 1,70,Actual,,
P431,P431 ‣ Stone Column ‣ 0,38,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,3,Actual,,
P405,P405 ‣ Secant Pile ‣ 0,12,Actual,,
P411,P411 ‣ Mobilization ‣ 0,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,20,Actual,,
P369,P369 ‣ Anchoring ‣ 0,13,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,9,Actual,,
P370,P370 ‣ Site Preliminaries ‣ 0,1,Actual,,
P403,P403 ‣ Dynamic Test ‣ 0,8,Actual,,
P418,P418 ‣ Plate Load Test ‣ 1,1,Actual,,
P431,P431 ‣ Stone Column ‣ 0,38,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,2,Actual,,
P405,P405 ‣ Capping Beam ‣ 0,42,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,20,Actual,,
P369,P369 ‣ Anchoring ‣ 0,13,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,3,Actual,,
P418,P418 ‣ Plate Load Test ‣ 1,1,Actual,,
P430,P430 ‣ Stone Column ‣ 1,6,Actual,,
P431,P431 ‣ Stone Column ‣ 0,41,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,2,Actual,,
P420,P420 ‣ Secant Pile ‣ 0,9,Actual,,
P420,P420 ‣ Capping Beam ‣ 0,12,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,1,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 1,17,Actual,,
P369,P369 ‣ Anchoring ‣ 0,12,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,4,Actual,,
P430,P430 ‣ Stone Column ‣ 1,20,Actual,,
P431,P431 ‣ Stone Column ‣ 0,43,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,10,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,8,Actual,,
P368,P368 ‣ Excavation -2.00m ‣ 2,385,Actual,,
P420,P420 ‣ Secant Pile ‣ 0,10,Actual,,
P420,P420 ‣ Capping Beam ‣ 0,22,Actual,,
P342,P342 ‣ C.Piles 1000mm ‣ 1,2,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 2,30,Actual,,
P369,P369 ‣ Anchoring ‣ 0,12,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,7,Actual,,
P405,P405 ‣ Capping Beam ‣ 0,20,Actual,,
P430,P430 ‣ Stone Column ‣ 1,53,Actual,,
P431,P431 ‣ Stone Column ‣ 0,39,Actual,,
P368,P368 ‣ Secant Pile ‣ 2,6,Actual,,
P368,P368 ‣ Excavation -2.00m ‣ 2,350,Actual,,
P342,P342 ‣ C.Piles 1500mm ‣ 1,2,Actual,,
P368,P368 ‣ Site Preliminaries ‣ 0,1,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 2,10,Actual,,
P369,P369 ‣ Anchoring ‣ 0,12,Actual,,
P369,P369 ‣ Contiguous Pile ‣ 0,5,Actual,,
P405,P405 ‣ Capping Beam ‣ 0,18,Actual,,
P430,P430 ‣ Plate Load Test ‣ 0,1,Actual,,
P430,P430 ‣ Stone Column ‣ 1,26,Actual,,
P431,P431 ‣ Plate Load Test ‣ 0,1,Actual,,
P431,P431 ‣ Plate Load Test ‣ 0,1,Actual,,
P431,P431 ‣ Stone Column ‣ 0,35,Actual,,
P342,P342 ‣ Secant Pile ‣ 3,8,Actual,,
P368,P368 ‣ Secant Pile ‣ 2,3,Actual,,
P368,P368 ‣ Excavation -2.00m ‣ 2,175,Actual,,
P359-A,P359-A ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P368,P368 ‣ Installation of Concrete Panel ‣ 2,20,Actual,,
P369,P369 ‣ Anchoring ‣ 0,12,Actual,,
